query_id,query_source_doc_index,query_source_title,query_text,system,rank,result_doc_index,result_title,result_abstract,score,latency_ms,label
2,,,transformer-based model for text summarization.,semantic_fullscan,1,16269,Structured Neural Summarization,"Summarization of long sequences into a concise statement is a core problem in
natural language processing, requiring non-trivial understanding of the input.
Based on the promising results of graph neural networks on highly structured
data, we develop a framework to extend existing sequence encoders with a graph
component that can reason about long-distance relationships in weakly
structured data such as text. In an extensive evaluation, we show that the
resulting hybrid sequence-graph models outperform both pure sequence models as
well as pure graph models on a range of summarization tasks.",0.752389669,225.852699,1
2,,,transformer-based model for text summarization.,semantic_fullscan,2,16511,Human-like Time Series Summaries via Trend Utility Estimation,"In many scenarios, humans prefer a text-based representation of quantitative
data over numerical, tabular, or graphical representations. The attractiveness
of textual summaries for complex data has inspired research on data-to-text
systems. While there are several data-to-text tools for time series, few of
them try to mimic how humans summarize for time series. In this paper, we
propose a model to create human-like text descriptions for time series. Our
system finds patterns in time series data and ranks these patterns based on
empirical observations of human behavior using utility estimation. Our proposed
utility estimation model is a Bayesian network capturing interdependencies
between different patterns. We describe the learning steps for this network and
introduce baselines along with their performance for each step. The output of
our system is a natural language description of time series that attempts to
match a human's summary of the same data.",0.737291336,225.852699,0
2,,,transformer-based model for text summarization.,semantic_fullscan,3,36520,"Demystifying Multi-Faceted Video Summarization: Tradeoff Between Diversity,Representation, Coverage and Importance","This paper addresses automatic summarization of videos in a unified manner.
In particular, we propose a framework for multi-faceted summarization for
extractive, query base and entity summarization (summarization at the level of
entities like objects, scenes, humans and faces in the video). We investigate
several summarization models which capture notions of diversity, coverage,
representation and importance, and argue the utility of these different models
depending on the application. While most of the prior work on submodular
summarization approaches has focused oncombining several models and learning
weighted mixtures, we focus on the explainability of different models and
featurizations, and how they apply to different domains. We also provide
implementation details on summarization systems and the different modalities
involved. We hope that the study from this paper will give insights into
practitioners to appropriately choose the right summarization models for the
problems at hand.",0.734358132,225.852699,0
2,,,transformer-based model for text summarization.,semantic_fullscan,4,16864,Attention-based Neural Text Segmentation,"Text segmentation plays an important role in various Natural Language
Processing (NLP) tasks like summarization, context understanding, document
indexing and document noise removal. Previous methods for this task require
manual feature engineering, huge memory requirements and large execution times.
To the best of our knowledge, this paper is the first one to present a novel
supervised neural approach for text segmentation. Specifically, we propose an
attention-based bidirectional LSTM model where sentence embeddings are learned
using CNNs and the segments are predicted based on contextual information. This
model can automatically handle variable sized context information. Compared to
the existing competitive baselines, the proposed model shows a performance
improvement of ~7% in WinDiff score on three benchmark datasets.",0.734178483,225.852699,0
2,,,transformer-based model for text summarization.,semantic_fullscan,5,30535,DeepTitle -- Leveraging BERT to generate Search Engine Optimized Headlines,"Automated headline generation for online news articles is not a trivial task
- machine generated titles need to be grammatically correct, informative,
capture attention and generate search traffic without being ""click baits"" or
""fake news"". In this paper we showcase how a pre-trained language model can be
leveraged to create an abstractive news headline generator for German language.
We incorporate state of the art fine-tuning techniques for abstractive text
summarization, i.e. we use different optimizers for the encoder and decoder
where the former is pre-trained and the latter is trained from scratch. We
modify the headline generation to incorporate frequently sought keywords
relevant for search engine optimization. We conduct experiments on a German
news data set and achieve a ROUGE-L-gram F-score of 40.02. Furthermore, we
address the limitations of ROUGE for measuring the quality of text
summarization by introducing a sentence similarity metric and human evaluation.",0.725838661,225.852699,1
2,,,transformer-based model for text summarization.,semantic_fullscan,6,33576,Summarizing Videos with Attention,"In this work we propose a novel method for supervised, keyshots based video
summarization by applying a conceptually simple and computationally efficient
soft, self-attention mechanism. Current state of the art methods leverage
bi-directional recurrent networks such as BiLSTM combined with attention. These
networks are complex to implement and computationally demanding compared to
fully connected networks. To that end we propose a simple, self-attention based
network for video summarization which performs the entire sequence to sequence
transformation in a single feed forward pass and single backward pass during
training. Our method sets a new state of the art results on two benchmarks
TvSum and SumMe, commonly used in this domain.",0.725319147,225.852699,0
2,,,transformer-based model for text summarization.,semantic_fullscan,7,17095,Syntactically Informed Text Compression with Recurrent Neural Networks,"We present a self-contained system for constructing natural language models
for use in text compression. Our system improves upon previous neural network
based models by utilizing recent advances in syntactic parsing -- Google's
SyntaxNet -- to augment character-level recurrent neural networks. RNNs have
proven exceptional in modeling sequence data such as text, as their
architecture allows for modeling of long-term contextual information.",0.722897172,225.852699,0
2,,,transformer-based model for text summarization.,semantic_fullscan,8,26211,NetReAct: Interactive Learning for Network Summarization,"Generating useful network summaries is a challenging and important problem
with several applications like sensemaking, visualization, and compression.
However, most of the current work in this space do not take human feedback into
account while generating summaries. Consider an intelligence analysis scenario,
where the analyst is exploring a similarity network between documents. The
analyst can express her agreement/disagreement with the visualization of the
network summary via iterative feedback, e.g. closing or moving documents
(""nodes"") together. How can we use this feedback to improve the network summary
quality? In this paper, we present NetReAct, a novel interactive network
summarization algorithm which supports the visualization of networks induced by
text corpora to perform sensemaking. NetReAct incorporates human feedback with
reinforcement learning to summarize and visualize document networks. Using
scenarios from two datasets, we show how NetReAct is successful in generating
high-quality summaries and visualizations that reveal hidden patterns better
than other non-trivial baselines.",0.721173048,225.852699,1
2,,,transformer-based model for text summarization.,semantic_fullscan,9,11099,Pay Attention when Required,"Transformer-based models consist of interleaved feed-forward blocks - that
capture content meaning, and relatively more expensive self-attention blocks -
that capture context meaning. In this paper, we explored trade-offs and
ordering of the blocks to improve upon the current Transformer architecture and
proposed PAR Transformer. It needs 35% lower compute time than Transformer-XL
achieved by replacing ~63% of the self-attention blocks with feed-forward
blocks, and retains the perplexity on WikiText-103 language modelling
benchmark. We further validated our results on text8 and enwiki8 datasets, as
well as on the BERT model.",0.718692601,225.852699,1
2,,,transformer-based model for text summarization.,semantic_fullscan,10,32058,PySS3: A Python package implementing a novel text classifier with visualization tools for Explainable AI,"A recently introduced text classifier, called SS3, has obtained
state-of-the-art performance on the CLEF's eRisk tasks. SS3 was created to deal
with risk detection over text streams and, therefore, not only supports
incremental training and classification but also can visually explain its
rationale. However, little attention has been paid to the potential use of SS3
as a general classifier. We believe this could be due to the unavailability of
an open-source implementation of SS3. In this work, we introduce PySS3, a
package that implements SS3 and also comes with visualization tools that allow
researchers to deploy robust, explainable, and trusty machine learning models
for text classification.",0.71764034,225.852699,0
2,,,transformer-based model for text summarization.,tfidf_fullscan,1,36520,"Demystifying Multi-Faceted Video Summarization: Tradeoff Between Diversity,Representation, Coverage and Importance","This paper addresses automatic summarization of videos in a unified manner.
In particular, we propose a framework for multi-faceted summarization for
extractive, query base and entity summarization (summarization at the level of
entities like objects, scenes, humans and faces in the video). We investigate
several summarization models which capture notions of diversity, coverage,
representation and importance, and argue the utility of these different models
depending on the application. While most of the prior work on submodular
summarization approaches has focused oncombining several models and learning
weighted mixtures, we focus on the explainability of different models and
featurizations, and how they apply to different domains. We also provide
implementation details on summarization systems and the different modalities
involved. We hope that the study from this paper will give insights into
practitioners to appropriately choose the right summarization models for the
problems at hand.",0.52620089,107.581488,0
2,,,transformer-based model for text summarization.,tfidf_fullscan,2,9420,Deep Transfer Reinforcement Learning for Text Summarization,"Deep neural networks are data hungry models and thus face difficulties when
attempting to train on small text datasets. Transfer learning is a potential
solution but their effectiveness in the text domain is not as explored as in
areas such as image analysis. In this paper, we study the problem of transfer
learning for text summarization and discuss why existing state-of-the-art
models fail to generalize well on other (unseen) datasets. We propose a
reinforcement learning framework based on a self-critic policy gradient
approach which achieves good generalization and state-of-the-art results on a
variety of datasets. Through an extensive set of experiments, we also show the
ability of our proposed framework to fine-tune the text summarization model
using only a few training samples. To the best of our knowledge, this is the
first work that studies transfer learning in text summarization and provides a
generic solution that works well on unseen data.",0.447011925,107.581488,0
2,,,transformer-based model for text summarization.,tfidf_fullscan,3,30616,Use of Affective Visual Information for Summarization of Human-Centric Videos,"Increasing volume of user-generated human-centric video content and their
applications, such as video retrieval and browsing, require compact
representations that are addressed by the video summarization literature.
Current supervised studies formulate video summarization as a
sequence-to-sequence learning problem and the existing solutions often neglect
the surge of human-centric view, which inherently contains affective content.
In this study, we investigate the affective-information enriched supervised
video summarization task for human-centric videos. First, we train a visual
input-driven state-of-the-art continuous emotion recognition model (CER-NET) on
the RECOLA dataset to estimate emotional attributes. Then, we integrate the
estimated emotional attributes and the high-level representations from the
CER-NET with the visual information to define the proposed affective video
summarization architectures (AVSUM). In addition, we investigate the use of
attention to improve the AVSUM architectures and propose two new architectures
based on temporal attention (TA-AVSUM) and spatial attention (SA-AVSUM). We
conduct video summarization experiments on the TvSum database. The proposed
AVSUM-GRU architecture with an early fusion of high level GRU embeddings and
the temporal attention based TA-AVSUM architecture attain competitive video
summarization performances by bringing strong performance improvements for the
human-centric videos compared to the state-of-the-art in terms of F-score and
self-defined face recall metrics.",0.393121534,107.581488,0
2,,,transformer-based model for text summarization.,tfidf_fullscan,4,10624,CLIP-It! Language-Guided Video Summarization,"A generic video summary is an abridged version of a video that conveys the
whole story and features the most important scenes. Yet the importance of
scenes in a video is often subjective, and users should have the option of
customizing the summary by using natural language to specify what is important
to them. Further, existing models for fully automatic generic summarization
have not exploited available language models, which can serve as an effective
prior for saliency. This work introduces CLIP-It, a single framework for
addressing both generic and query-focused video summarization, typically
approached separately in the literature. We propose a language-guided
multimodal transformer that learns to score frames in a video based on their
importance relative to one another and their correlation with a user-defined
query (for query-focused summarization) or an automatically generated dense
video caption (for generic video summarization). Our model can be extended to
the unsupervised setting by training without ground-truth supervision. We
outperform baselines and prior work by a significant margin on both standard
video summarization datasets (TVSum and SumMe) and a query-focused video
summarization dataset (QFVS). Particularly, we achieve large improvements in
the transfer setting, attesting to our method's strong generalization
capabilities.",0.381403813,107.581488,0
2,,,transformer-based model for text summarization.,tfidf_fullscan,5,5420,RayNet: Real-time Scene Arbitrary-shape Text Detection with Multiple Rays,"Existing object detection-based text detectors mainly concentrate on
detecting horizontal and multioriented text. However, they do not pay enough
attention to complex-shape text (curved or other irregularly shaped text).
Recently, segmentation-based text detection methods have been introduced to
deal with the complex-shape text; however, the pixel level processing increases
the computational cost significantly. To further improve the accuracy and
efficiency, we propose a novel detection framework for arbitrary-shape text
detection, termed as RayNet. RayNet uses Center Point Set (CPS) and Ray
Distance (RD) to fit text, where CPS is used to determine the text general
position and the RD is combined with CPS to compute Ray Points (RP) to localize
the text accurate shape. Since RP are disordered, we develop the Ray Points
Connection (RPC) algorithm to reorder RP, which significantly improves the
detection performance of complex-shape text. RayNet achieves impressive
performance on existing curved text dataset (CTW1500) and quadrangle text
dataset (ICDAR2015), which demonstrate its superiority against several
state-of-the-art methods.",0.359438616,107.581488,0
2,,,transformer-based model for text summarization.,tfidf_fullscan,6,16196,Text similarity analysis for evaluation of descriptive answers,"Keeping in mind the necessity of intelligent system in educational sector,
this paper proposes a text analysis based automated approach for automatic
evaluation of the descriptive answers in an examination. In particular, the
research focuses on the use of intelligent concepts of Natural Language
Processing and Data Mining for computer aided examination evaluation system.
The paper present an architecture for fair evaluation of answer sheet. In this
architecture, the examiner creates a sample answer sheet for given sets of
question. By using the concept of text summarization, text semantics and
keywords summarization, the final score for each answer is calculated. The text
similarity model is based on Siamese Manhattan LSTM (MaLSTM). The results of
this research were compared to manually graded assignments and other existing
system. This approach was found to be very efficient in order to be implemented
in an institution or in an university.",0.358774029,107.581488,1
2,,,transformer-based model for text summarization.,tfidf_fullscan,7,27690,"Read, Highlight and Summarize: A Hierarchical Neural Semantic Encoder-based Approach","Traditional sequence-to-sequence (seq2seq) models and other variations of the
attention-mechanism such as hierarchical attention have been applied to the
text summarization problem. Though there is a hierarchy in the way humans use
language by forming paragraphs from sentences and sentences from words,
hierarchical models have usually not worked that much better than their
traditional seq2seq counterparts. This effect is mainly because either the
hierarchical attention mechanisms are too sparse using hard attention or noisy
using soft attention. In this paper, we propose a method based on extracting
the highlights of a document; a key concept that is conveyed in a few
sentences. In a typical text summarization dataset consisting of documents that
are 800 tokens in length (average), capturing long-term dependencies is very
important, e.g., the last sentence can be grouped with the first sentence of a
document to form a summary. LSTMs (Long Short-Term Memory) proved useful for
machine translation. However, they often fail to capture long-term dependencies
while modeling long sequences. To address these issues, we have adapted Neural
Semantic Encoders (NSE) to text summarization, a class of memory-augmented
neural networks by improving its functionalities and proposed a novel
hierarchical NSE that outperforms similar previous models significantly. The
quality of summarization was improved by augmenting linguistic factors, namely
lemma, and Part-of-Speech (PoS) tags, to each word in the dataset for improved
vocabulary coverage and generalization. The hierarchical NSE model on factored
dataset outperformed the state-of-the-art by nearly 4 ROUGE points. We further
designed and used the first GPU-based self-critical Reinforcement Learning
model.",0.348909444,107.581488,1
2,,,transformer-based model for text summarization.,tfidf_fullscan,8,33131,Meta Learning for Task-Driven Video Summarization,"Existing video summarization approaches mainly concentrate on sequential or
structural characteristic of video data. However, they do not pay enough
attention to the video summarization task itself. In this paper, we propose a
meta learning method for performing task-driven video summarization, denoted by
MetaL-TDVS, to explicitly explore the video summarization mechanism among
summarizing processes on different videos. Particularly, MetaL-TDVS aims to
excavate the latent mechanism for summarizing video by reformulating video
summarization as a meta learning problem and promote generalization ability of
the trained model. MetaL-TDVS regards summarizing each video as a single task
to make better use of the experience and knowledge learned from processes of
summarizing other videos to summarize new ones. Furthermore, MetaL-TDVS updates
models via a two-fold back propagation which forces the model optimized on one
video to obtain high accuracy on another video in every training step.
Extensive experiments on benchmark datasets demonstrate the superiority and
better generalization ability of MetaL-TDVS against several state-of-the-art
methods.",0.340000655,107.581488,0
2,,,transformer-based model for text summarization.,tfidf_fullscan,9,12757,Multi-Image Summarization: Textual Summary from a Set of Cohesive Images,"Multi-sentence summarization is a well studied problem in NLP, while
generating image descriptions for a single image is a well studied problem in
Computer Vision. However, for applications such as image cluster labeling or
web page summarization, summarizing a set of images is also a useful and
challenging task. This paper proposes the new task of multi-image
summarization, which aims to generate a concise and descriptive textual summary
given a coherent set of input images. We propose a model that extends the
image-captioning Transformer-based architecture for single image to
multi-image. A dense average image feature aggregation network allows the model
to focus on a coherent subset of attributes across the input images. We explore
various input representations to the Transformer network and empirically show
that aggregated image features are superior to individual image embeddings. We
additionally show that the performance of the model is further improved by
pretraining the model parameters on a single-image captioning task, which
appears to be particularly effective in eliminating hallucinations in the
output.",0.335516113,107.581488,1
2,,,transformer-based model for text summarization.,tfidf_fullscan,10,13161,Text Perceptron: Towards End-to-End Arbitrary-Shaped Text Spotting,"Many approaches have recently been proposed to detect irregular scene text
and achieved promising results. However, their localization results may not
well satisfy the following text recognition part mainly because of two reasons:
1) recognizing arbitrary shaped text is still a challenging task, and 2)
prevalent non-trainable pipeline strategies between text detection and text
recognition will lead to suboptimal performances. To handle this
incompatibility problem, in this paper we propose an end-to-end trainable text
spotting approach named Text Perceptron. Concretely, Text Perceptron first
employs an efficient segmentation-based text detector that learns the latent
text reading order and boundary information. Then a novel Shape Transform
Module (abbr. STM) is designed to transform the detected feature regions into
regular morphologies without extra parameters. It unites text detection and the
following recognition part into a whole framework, and helps the whole network
achieve global optimization. Experiments show that our method achieves
competitive performance on two standard text benchmarks, i.e., ICDAR 2013 and
ICDAR 2015, and also obviously outperforms existing methods on irregular text
benchmarks SCUT-CTW1500 and Total-Text.",0.327448501,107.581488,0
3,,,reinforcement learning approach for robotic manipulation tasks,hybrid_clustered_faiss,1,25051,Fully Autonomous Real-World Reinforcement Learning for Mobile Manipulation,"We study how robots can autonomously learn skills that require a combination
of navigation and grasping. While reinforcement learning in principle provides
for automated robotic skill learning, in practice reinforcement learning in the
real world is challenging and often requires extensive instrumentation and
supervision. Our aim is to devise a robotic reinforcement learning system for
learning navigation and manipulation together, in an autonomous way without
human intervention, enabling continual learning under realistic assumptions.
Our proposed system, ReLMM, can learn continuously on a real-world platform
without any environment instrumentation, without human intervention, and
without access to privileged information, such as maps, objects positions, or a
global view of the environment. Our method employs a modularized policy with
components for manipulation and navigation, where manipulation policy
uncertainty drives exploration for the navigation controller, and the
manipulation module provides rewards for navigation. We evaluate our method on
a room cleanup task, where the robot must navigate to and pick up items
scattered on the floor. After a grasp curriculum training phase, ReLMM can
learn navigation and grasping together fully automatically, in around 40 hours
of autonomous real-world training.",0.6277,404.847264,1
3,,,reinforcement learning approach for robotic manipulation tasks,hybrid_clustered_faiss,2,28942,Multi-Goal Reinforcement Learning: Challenging Robotics Environments and Request for Research,"The purpose of this technical report is two-fold. First of all, it introduces
a suite of challenging continuous control tasks (integrated with OpenAI Gym)
based on currently existing robotics hardware. The tasks include pushing,
sliding and pick & place with a Fetch robotic arm as well as in-hand object
manipulation with a Shadow Dexterous Hand. All tasks have sparse binary rewards
and follow a Multi-Goal Reinforcement Learning (RL) framework in which an agent
is told what to do using an additional input.
  The second part of the paper presents a set of concrete research ideas for
improving RL algorithms, most of which are related to Multi-Goal RL and
Hindsight Experience Replay.",0.6232,404.847264,1
3,,,reinforcement learning approach for robotic manipulation tasks,hybrid_clustered_faiss,3,24857,Lifelong Robotic Reinforcement Learning by Retaining Experiences,"Multi-task learning ideally allows robots to acquire a diverse repertoire of
useful skills. However, many multi-task reinforcement learning efforts assume
the robot can collect data from all tasks at all times. In reality, the tasks
that the robot learns arrive sequentially, depending on the user and the
robot's current environment. In this work, we study a practical sequential
multi-task RL problem that is motivated by the practical constraints of
physical robotic systems, and derive an approach that effectively leverages the
data and policies learned for previous tasks to cumulatively grow the robot's
skill-set. In a series of simulated robotic manipulation experiments, our
approach requires less than half the samples than learning each task from
scratch, while avoiding impractical round-robin data collection. On a Franka
Emika Panda robot arm, our approach incrementally learns ten challenging tasks,
including bottle capping and block insertion.",0.6197,404.847264,1
3,,,reinforcement learning approach for robotic manipulation tasks,hybrid_clustered_faiss,4,26811,Learning Force Control for Contact-rich Manipulation Tasks with Rigid Position-controlled Robots,"Reinforcement Learning (RL) methods have been proven successful in solving
manipulation tasks autonomously. However, RL is still not widely adopted on
real robotic systems because working with real hardware entails additional
challenges, especially when using rigid position-controlled manipulators. These
challenges include the need for a robust controller to avoid undesired
behavior, that risk damaging the robot and its environment, and constant
supervision from a human operator. The main contributions of this work are,
first, we proposed a learning-based force control framework combining RL
techniques with traditional force control. Within said control scheme, we
implemented two different conventional approaches to achieve force control with
position-controlled robots; one is a modified parallel position/force control,
and the other is an admittance control. Secondly, we empirically study both
control schemes when used as the action space of the RL agent. Thirdly, we
developed a fail-safe mechanism for safely training an RL agent on manipulation
tasks using a real rigid robot manipulator. The proposed methods are validated
on simulation and a real robot, an UR3 e-series robotic arm.",0.6118,404.847264,1
3,,,reinforcement learning approach for robotic manipulation tasks,hybrid_clustered_faiss,5,24991,Diversity-based Trajectory and Goal Selection with Hindsight Experience Replay,"Hindsight experience replay (HER) is a goal relabelling technique typically
used with off-policy deep reinforcement learning algorithms to solve
goal-oriented tasks; it is well suited to robotic manipulation tasks that
deliver only sparse rewards. In HER, both trajectories and transitions are
sampled uniformly for training. However, not all of the agent's experiences
contribute equally to training, and so naive uniform sampling may lead to
inefficient learning. In this paper, we propose diversity-based trajectory and
goal selection with HER (DTGSH). Firstly, trajectories are sampled according to
the diversity of the goal states as modelled by determinantal point processes
(DPPs). Secondly, transitions with diverse goal states are selected from the
trajectories by using k-DPPs. We evaluate DTGSH on five challenging robotic
manipulation tasks in simulated robot environments, where we show that our
method can learn more quickly and reach higher performance than other
state-of-the-art approaches on all tasks.",0.6113,404.847264,1
3,,,reinforcement learning approach for robotic manipulation tasks,hybrid_clustered_faiss,6,27133,The Ingredients of Real-World Robotic Reinforcement Learning,"The success of reinforcement learning for real world robotics has been, in
many cases limited to instrumented laboratory scenarios, often requiring
arduous human effort and oversight to enable continuous learning. In this work,
we discuss the elements that are needed for a robotic learning system that can
continually and autonomously improve with data collected in the real world. We
propose a particular instantiation of such a system, using dexterous
manipulation as our case study. Subsequently, we investigate a number of
challenges that come up when learning without instrumentation. In such
settings, learning must be feasible without manually designed resets, using
only on-board perception, and without hand-engineered reward functions. We
propose simple and scalable solutions to these challenges, and then demonstrate
the efficacy of our proposed system on a set of dexterous robotic manipulation
tasks, providing an in-depth analysis of the challenges associated with this
learning paradigm. We demonstrate that our complete system can learn without
any human intervention, acquiring a variety of vision-based skills with a
real-world three-fingered hand. Results and videos can be found at
https://sites.google.com/view/realworld-rl/",0.6112,404.847264,0
3,,,reinforcement learning approach for robotic manipulation tasks,hybrid_clustered_faiss,7,27070,Energy-Based Hindsight Experience Prioritization,"In Hindsight Experience Replay (HER), a reinforcement learning agent is
trained by treating whatever it has achieved as virtual goals. However, in
previous work, the experience was replayed at random, without considering which
episode might be the most valuable for learning. In this paper, we develop an
energy-based framework for prioritizing hindsight experience in robotic
manipulation tasks. Our approach is inspired by the work-energy principle in
physics. We define a trajectory energy function as the sum of the transition
energy of the target object over the trajectory. We hypothesize that replaying
episodes that have high trajectory energy is more effective for reinforcement
learning in robotics. To verify our hypothesis, we designed a framework for
hindsight experience prioritization based on the trajectory energy of goal
states. The trajectory energy function takes the potential, kinetic, and
rotational energy into consideration. We evaluate our Energy-Based
Prioritization (EBP) approach on four challenging robotic manipulation tasks in
simulation. Our empirical results show that our proposed method surpasses
state-of-the-art approaches in terms of both performance and sample-efficiency
on all four tasks, without increasing computational time. A video showing
experimental results is available at https://youtu.be/jtsF2tTeUGQ",0.6065,404.847264,1
3,,,reinforcement learning approach for robotic manipulation tasks,hybrid_clustered_faiss,8,28552,QT-Opt: Scalable Deep Reinforcement Learning for Vision-Based Robotic Manipulation,"In this paper, we study the problem of learning vision-based dynamic
manipulation skills using a scalable reinforcement learning approach. We study
this problem in the context of grasping, a longstanding challenge in robotic
manipulation. In contrast to static learning behaviors that choose a grasp
point and then execute the desired grasp, our method enables closed-loop
vision-based control, whereby the robot continuously updates its grasp strategy
based on the most recent observations to optimize long-horizon grasp success.
To that end, we introduce QT-Opt, a scalable self-supervised vision-based
reinforcement learning framework that can leverage over 580k real-world grasp
attempts to train a deep neural network Q-function with over 1.2M parameters to
perform closed-loop, real-world grasping that generalizes to 96% grasp success
on unseen objects. Aside from attaining a very high success rate, our method
exhibits behaviors that are quite distinct from more standard grasping systems:
using only RGB vision-based perception from an over-the-shoulder camera, our
method automatically learns regrasping strategies, probes objects to find the
most effective grasps, learns to reposition objects and perform other
non-prehensile pre-grasp manipulations, and responds dynamically to
disturbances and perturbations.",0.606,404.847264,1
3,,,reinforcement learning approach for robotic manipulation tasks,hybrid_clustered_faiss,9,29285,Benchmarking Deep Reinforcement Learning for Continuous Control,"Recently, researchers have made significant progress combining the advances
in deep learning for learning feature representations with reinforcement
learning. Some notable examples include training agents to play Atari games
based on raw pixel data and to acquire advanced manipulation skills using raw
sensory inputs. However, it has been difficult to quantify progress in the
domain of continuous control due to the lack of a commonly adopted benchmark.
In this work, we present a benchmark suite of continuous control tasks,
including classic tasks like cart-pole swing-up, tasks with very high state and
action dimensionality such as 3D humanoid locomotion, tasks with partial
observations, and tasks with hierarchical structure. We report novel findings
based on the systematic evaluation of a range of implemented reinforcement
learning algorithms. Both the benchmark and reference implementations are
released at https://github.com/rllab/rllab in order to facilitate experimental
reproducibility and to encourage adoption by other researchers.",0.6037,404.847264,1
3,,,reinforcement learning approach for robotic manipulation tasks,hybrid_clustered_faiss,10,3480,"S-RL Toolbox: Environments, Datasets and Evaluation Metrics for State Representation Learning","State representation learning aims at learning compact representations from
raw observations in robotics and control applications. Approaches used for this
objective are auto-encoders, learning forward models, inverse dynamics or
learning using generic priors on the state characteristics. However, the
diversity in applications and methods makes the field lack standard evaluation
datasets, metrics and tasks. This paper provides a set of environments, data
generators, robotic control tasks, metrics and tools to facilitate iterative
state representation learning and evaluation in reinforcement learning
settings.",0.602,404.847264,1
3,,,reinforcement learning approach for robotic manipulation tasks,semantic_fullscan,1,28942,Multi-Goal Reinforcement Learning: Challenging Robotics Environments and Request for Research,"The purpose of this technical report is two-fold. First of all, it introduces
a suite of challenging continuous control tasks (integrated with OpenAI Gym)
based on currently existing robotics hardware. The tasks include pushing,
sliding and pick & place with a Fetch robotic arm as well as in-hand object
manipulation with a Shadow Dexterous Hand. All tasks have sparse binary rewards
and follow a Multi-Goal Reinforcement Learning (RL) framework in which an agent
is told what to do using an additional input.
  The second part of the paper presents a set of concrete research ideas for
improving RL algorithms, most of which are related to Multi-Goal RL and
Hindsight Experience Replay.",0.790090322,301.020536,1
3,,,reinforcement learning approach for robotic manipulation tasks,semantic_fullscan,2,26811,Learning Force Control for Contact-rich Manipulation Tasks with Rigid Position-controlled Robots,"Reinforcement Learning (RL) methods have been proven successful in solving
manipulation tasks autonomously. However, RL is still not widely adopted on
real robotic systems because working with real hardware entails additional
challenges, especially when using rigid position-controlled manipulators. These
challenges include the need for a robust controller to avoid undesired
behavior, that risk damaging the robot and its environment, and constant
supervision from a human operator. The main contributions of this work are,
first, we proposed a learning-based force control framework combining RL
techniques with traditional force control. Within said control scheme, we
implemented two different conventional approaches to achieve force control with
position-controlled robots; one is a modified parallel position/force control,
and the other is an admittance control. Secondly, we empirically study both
control schemes when used as the action space of the RL agent. Thirdly, we
developed a fail-safe mechanism for safely training an RL agent on manipulation
tasks using a real rigid robot manipulator. The proposed methods are validated
on simulation and a real robot, an UR3 e-series robotic arm.",0.780398965,301.020536,1
3,,,reinforcement learning approach for robotic manipulation tasks,semantic_fullscan,3,29285,Benchmarking Deep Reinforcement Learning for Continuous Control,"Recently, researchers have made significant progress combining the advances
in deep learning for learning feature representations with reinforcement
learning. Some notable examples include training agents to play Atari games
based on raw pixel data and to acquire advanced manipulation skills using raw
sensory inputs. However, it has been difficult to quantify progress in the
domain of continuous control due to the lack of a commonly adopted benchmark.
In this work, we present a benchmark suite of continuous control tasks,
including classic tasks like cart-pole swing-up, tasks with very high state and
action dimensionality such as 3D humanoid locomotion, tasks with partial
observations, and tasks with hierarchical structure. We report novel findings
based on the systematic evaluation of a range of implemented reinforcement
learning algorithms. Both the benchmark and reference implementations are
released at https://github.com/rllab/rllab in order to facilitate experimental
reproducibility and to encourage adoption by other researchers.",0.779358029,301.020536,1
3,,,reinforcement learning approach for robotic manipulation tasks,semantic_fullscan,4,28914,Learning to Run challenge solutions: Adapting reinforcement learning methods for neuromusculoskeletal environments,"In the NIPS 2017 Learning to Run challenge, participants were tasked with
building a controller for a musculoskeletal model to make it run as fast as
possible through an obstacle course. Top participants were invited to describe
their algorithms. In this work, we present eight solutions that used deep
reinforcement learning approaches, based on algorithms such as Deep
Deterministic Policy Gradient, Proximal Policy Optimization, and Trust Region
Policy Optimization. Many solutions use similar relaxations and heuristics,
such as reward shaping, frame skipping, discretization of the action space,
symmetry, and policy blending. However, each of the eight teams implemented
different modifications of the known algorithms.",0.778864384,301.020536,1
3,,,reinforcement learning approach for robotic manipulation tasks,semantic_fullscan,5,3480,"S-RL Toolbox: Environments, Datasets and Evaluation Metrics for State Representation Learning","State representation learning aims at learning compact representations from
raw observations in robotics and control applications. Approaches used for this
objective are auto-encoders, learning forward models, inverse dynamics or
learning using generic priors on the state characteristics. However, the
diversity in applications and methods makes the field lack standard evaluation
datasets, metrics and tasks. This paper provides a set of environments, data
generators, robotic control tasks, metrics and tools to facilitate iterative
state representation learning and evaluation in reinforcement learning
settings.",0.777803481,301.020536,1
3,,,reinforcement learning approach for robotic manipulation tasks,semantic_fullscan,6,28975,Multi-task Learning for Continuous Control,"Reliable and effective multi-task learning is a prerequisite for the
development of robotic agents that can quickly learn to accomplish related,
everyday tasks. However, in the reinforcement learning domain, multi-task
learning has not exhibited the same level of success as in other domains, such
as computer vision. In addition, most reinforcement learning research on
multi-task learning has been focused on discrete action spaces, which are not
used for robotic control in the real-world. In this work, we apply multi-task
learning methods to continuous action spaces and benchmark their performance on
a series of simulated continuous control tasks. Most notably, we show that
multi-task learning outperforms our baselines and alternative knowledge sharing
methods.",0.766059697,301.020536,1
